customer_id,jours_depuis_visite,jours_depuis_achat,nb_sessions,nb_transactions,churn,proba_churn,risque
48447,766.0,31,3.0,5,0,0.4769426530974297,Modéré
26756,524.0,220,4.0,6,1,0.47694040397772824,Modéré
38689,74.0,105,3.0,8,0,0.47693856641751425,Modéré
28119,29.0,461,5.0,4,0,0.47692257414576866,Modéré
31317,18.0,212,4.0,6,0,0.4769200424858358,Modéré
41247,20.0,220,1.0,6,0,0.4768537510291946,Modéré
11988,131.0,133,6.0,4,1,0.47684596261362144,Modéré
31701,129.0,128,5.0,7,1,0.4768451017037546,Modéré
25803,131.0,123,6.0,3,1,0.47684338815586375,Modéré
46903,30.0,29,4.0,7,0,0.47683807209266194,Modéré
32890,5.0,533,3.0,5,0,0.4768263337189562,Modéré
26266,418.0,123,4.0,6,1,0.47682095685681813,Modéré
25238,246.0,147,7.0,3,1,0.47681933615145644,Modéré
46609,134.0,290,6.0,4,1,0.47681908835394204,Modéré
9945,76.0,226,5.0,7,0,0.4768141521417537,Modéré
35194,39.0,368,4.0,6,0,0.4767948362186141,Modéré
37505,166.0,321,4.0,6,1,0.47679321108764505,Modéré
16335,99.0,51,3.0,7,0,0.47679173600130914,Modéré
23525,252.0,585,3.0,6,1,0.4767897724449647,Modéré
39194,311.0,208,3.0,6,1,0.4767894373473488,Modéré
2484,350.0,307,7.0,4,1,0.47678483969525404,Modéré
21599,76.0,75,5.0,1,0,0.47677589290346317,Modéré
4681,88.0,161,6.0,4,0,0.47676095216358855,Modéré
9642,62.0,670,4.0,4,0,0.4767560135700288,Modéré
29528,32.0,5,1.0,7,0,0.47674760747268435,Modéré
9243,151.0,378,5.0,4,1,0.4767471074467508,Modéré
25970,1324.0,117,1.0,6,1,0.4767183209512613,Modéré
47514,320.0,937,7.0,1,1,0.4767129632607064,Modéré
12368,299.0,166,3.0,8,1,0.4767102895159073,Modéré
48584,259.0,82,4.0,4,0,0.4767062233739977,Modéré
41087,56.0,218,5.0,5,0,0.476678606422146,Modéré
25402,65.0,412,3.0,6,0,0.4766659918223711,Modéré
47276,581.0,43,5.0,4,0,0.47666392886567804,Modéré
9684,145.0,144,6.0,6,1,0.476661599374957,Modéré
3523,266.0,691,6.0,4,1,0.47663390293304997,Modéré
46062,993.0,105,2.0,9,1,0.476622838175845,Modéré
17908,156.0,510,6.0,2,1,0.4766089758093943,Modéré
14084,258.0,257,2.0,6,1,0.4766008839053766,Modéré
10197,907.0,110,3.0,6,1,0.4765952048256175,Modéré
20951,299.0,505,7.0,4,1,0.4765794527664181,Modéré
36592,68.0,156,4.0,6,0,0.4765668106784001,Modéré
32614,203.0,820,8.0,1,1,0.4765508587898079,Modéré
42810,29.0,391,7.0,3,0,0.47654531175787107,Modéré
49466,292.0,186,4.0,7,1,0.4765383769975627,Modéré
34350,6.0,474,7.0,4,0,0.4765265508665601,Modéré
34678,25.0,136,4.0,6,0,0.476526049740211,Modéré
48895,14.0,124,7.0,4,0,0.4765254845612313,Modéré
31798,287.0,287,6.0,5,1,0.47652430476607227,Modéré
4993,182.0,122,5.0,4,1,0.4765212745916102,Modéré
43013,120.0,393,5.0,4,1,0.4765205373682171,Modéré
24593,231.0,380,6.0,3,1,0.47649113458844977,Modéré
46890,97.0,65,4.0,6,0,0.4764696220283327,Modéré
16030,5.0,553,7.0,5,0,0.476462174832673,Modéré
13111,234.0,62,6.0,5,0,0.4764468926708569,Modéré
17336,17.0,535,5.0,3,0,0.47644506869415343,Modéré
19994,122.0,87,4.0,7,0,0.4764396055104065,Modéré
11400,124.0,783,7.0,4,1,0.4764237439976046,Modéré
48127,799.0,207,2.0,8,1,0.4764229733687004,Modéré
23280,323.0,323,2.0,9,1,0.4764226055794009,Modéré
4334,168.0,168,5.0,8,1,0.47640740566533496,Modéré
16705,5.0,192,6.0,3,0,0.47639404243834066,Modéré
40902,698.0,350,2.0,6,1,0.47638008813793703,Modéré
23144,75.0,106,5.0,4,0,0.476373108336165,Modéré
28102,602.0,125,4.0,7,1,0.4763640070511888,Modéré
41054,314.0,47,5.0,9,0,0.4763579548352867,Modéré
11681,146.0,463,6.0,5,1,0.476356612615047,Modéré
17551,711.0,62,6.0,4,0,0.47632659462019944,Modéré
13662,191.0,554,8.0,3,1,0.47631791842932564,Modéré
18711,374.0,20,1.0,13,0,0.4763174536577952,Modéré
33688,653.0,198,3.0,12,1,0.47631561366428626,Modéré
19070,132.0,199,6.0,2,1,0.4763098371207037,Modéré
17170,69.0,69,2.0,8,0,0.4763069418408413,Modéré
23911,323.0,418,6.0,5,1,0.47630599850293853,Modéré
31526,261.0,26,5.0,3,0,0.47629275639030183,Modéré
25454,95.0,467,4.0,6,1,0.4762841013622443,Modéré
18630,448.0,443,7.0,5,1,0.47628383019404835,Modéré
48043,316.0,824,6.0,6,1,0.4762821698326434,Modéré
19556,188.0,187,4.0,6,1,0.4762812796018384,Modéré
46544,92.0,109,5.0,7,1,0.47627537548220167,Modéré
12398,654.0,0,3.0,7,0,0.4762744230403222,Modéré
42046,117.0,281,5.0,4,1,0.47626777211370913,Modéré
21786,1.0,471,5.0,4,0,0.47626306060530454,Modéré
18569,234.0,425,6.0,8,1,0.4762614395094097,Modéré
21536,85.0,85,5.0,6,0,0.47625719809730144,Modéré
20372,87.0,87,4.0,5,0,0.47624295204198847,Modéré
48424,430.0,225,6.0,6,1,0.4762370014036948,Modéré
39370,728.0,728,3.0,7,1,0.47623456646260415,Modéré
7391,228.0,37,3.0,10,0,0.4762340913424511,Modéré
46940,330.0,203,6.0,4,1,0.47622510405092405,Modéré
5784,84.0,62,5.0,3,0,0.47621722864725513,Modéré
44956,92.0,49,5.0,2,0,0.4762026759174491,Modéré
43688,502.0,175,3.0,7,1,0.4761967227689592,Modéré
8231,432.0,64,1.0,9,0,0.47618725037465237,Modéré
31370,423.0,745,7.0,4,1,0.47617039931403754,Modéré
24503,812.0,103,3.0,8,1,0.4761700447062705,Modéré
806,296.0,269,5.0,4,1,0.47616591365925554,Modéré
31152,231.0,22,5.0,3,0,0.4761650000598343,Modéré
13748,69.0,577,5.0,4,0,0.4761642503436568,Modéré
14586,203.0,195,4.0,5,1,0.47616077479300406,Modéré
17075,236.0,253,4.0,6,1,0.47615655852475025,Modéré
12299,245.0,89,5.0,4,0,0.4761324556033293,Modéré
42026,48.0,47,6.0,5,0,0.4761304464220462,Modéré
22625,453.0,467,5.0,3,1,0.4761244602648192,Modéré
5117,157.0,518,6.0,4,1,0.4760930092840968,Modéré
44630,203.0,203,5.0,7,1,0.47609227144959954,Modéré
25948,290.0,49,2.0,9,0,0.47608316609038986,Modéré
33280,761.0,491,4.0,5,1,0.47607164198200996,Modéré
26870,114.0,479,6.0,5,1,0.47607070714524125,Modéré
7549,298.0,163,4.0,10,1,0.4760678935861009,Modéré
4463,1.0,115,3.0,8,0,0.4760625890560132,Modéré
13142,133.0,126,4.0,10,1,0.476059045693492,Modéré
24226,196.0,472,5.0,4,1,0.4760567997678031,Modéré
24457,182.0,93,4.0,7,1,0.4760564863083387,Modéré
10021,70.0,590,5.0,3,0,0.4760507392902725,Modéré
30698,404.0,103,7.0,4,1,0.4760459326323859,Modéré
31096,368.0,8,4.0,4,0,0.4760391600866843,Modéré
6984,40.0,40,7.0,4,0,0.47603855846912974,Modéré
22880,205.0,30,2.0,6,0,0.47603472270171965,Modéré
377,98.0,36,2.0,6,0,0.4760313322129221,Modéré
13845,125.0,168,4.0,7,1,0.4760313248156077,Modéré
48954,40.0,23,6.0,3,0,0.4760259064179235,Modéré
16083,185.0,185,7.0,4,1,0.476012747595957,Modéré
37636,8.0,258,5.0,4,0,0.47601100407486663,Modéré
38580,59.0,21,4.0,5,0,0.4760069813911929,Modéré
47411,660.0,78,3.0,7,0,0.4759987099001702,Modéré
48386,61.0,82,3.0,8,0,0.4759827067220477,Modéré
35306,259.0,160,2.0,7,1,0.4759770389234255,Modéré
14994,154.0,154,3.0,9,1,0.47597575618519977,Modéré
39230,144.0,404,4.0,3,1,0.47597364903200345,Modéré
31826,60.0,182,3.0,7,0,0.4759729647484515,Modéré
25650,405.0,93,6.0,6,1,0.4759728749581573,Modéré
18381,70.0,49,4.0,6,0,0.47596611444602266,Modéré
18391,263.0,15,4.0,5,0,0.4759599234397709,Modéré
20230,19.0,115,3.0,7,0,0.4759440089427095,Modéré
2090,681.0,53,4.0,6,0,0.4759203250191989,Modéré
5608,20.0,379,7.0,4,0,0.4759187921046304,Modéré
1370,148.0,583,4.0,7,1,0.4759111378446029,Modéré
6722,900.0,66,5.0,4,0,0.47590120585607215,Modéré
3514,8.0,8,3.0,6,0,0.4758983388120084,Modéré
34770,158.0,645,6.0,4,1,0.4758939251740649,Modéré
8807,618.0,14,3.0,6,0,0.47589380847111196,Modéré
25157,582.0,405,6.0,6,1,0.47588033926922163,Modéré
22649,315.0,12,4.0,6,0,0.47585535836588205,Modéré
33723,122.0,121,4.0,7,1,0.47585026616305165,Modéré
19089,158.0,81,6.0,5,0,0.4758338482860801,Modéré
10601,191.0,156,7.0,5,1,0.4758197554477661,Modéré
38767,167.0,167,6.0,4,1,0.4757992153066624,Modéré
32521,28.0,28,7.0,4,0,0.47578873207889233,Modéré
41216,463.0,19,4.0,9,0,0.4757763918515383,Modéré
30412,653.0,24,2.0,6,0,0.475770923327869,Modéré
2319,316.0,641,5.0,4,1,0.47576952185186605,Modéré
43711,102.0,583,3.0,7,1,0.47576454300928034,Modéré
47701,141.0,39,4.0,6,0,0.47576130966177943,Modéré
3160,515.0,199,5.0,4,1,0.4757583309598585,Modéré
188,164.0,63,5.0,4,0,0.47575326850478744,Modéré
5187,263.0,108,4.0,8,1,0.4757434050579471,Modéré
44044,35.0,252,4.0,4,0,0.4757366270157042,Modéré
27676,2.0,169,4.0,6,0,0.4757257167635243,Modéré
46852,91.0,96,4.0,6,1,0.4757221792630096,Modéré
25987,414.0,353,6.0,4,1,0.47572030792338166,Modéré
39817,591.0,136,2.0,6,1,0.47571440319419317,Modéré
10089,101.0,191,6.0,7,1,0.4757121277440962,Modéré
42607,495.0,275,3.0,7,1,0.4757094760606676,Modéré
40713,276.0,378,6.0,6,1,0.47570595124028564,Modéré
21510,88.0,21,3.0,6,0,0.47570182398229705,Modéré
407,34.0,340,6.0,2,0,0.4756986785149696,Modéré
17879,590.0,0,1.0,6,0,0.4756963848778443,Modéré
14917,945.0,251,4.0,8,1,0.4756916807892692,Modéré
43275,29.0,197,7.0,4,0,0.475687755508937,Modéré
18012,328.0,128,4.0,5,1,0.4756771864856495,Modéré
27118,75.0,74,7.0,4,0,0.47567388545977346,Modéré
15988,211.0,210,8.0,5,1,0.4756724803624169,Modéré
16486,32.0,32,7.0,5,0,0.475669070383227,Modéré
16836,113.0,339,6.0,7,1,0.47566870596355476,Modéré
12467,513.0,174,4.0,6,1,0.4756627735871188,Modéré
43841,37.0,37,6.0,3,0,0.4756551783577009,Modéré
1990,740.0,203,2.0,7,1,0.4756496893435824,Modéré
37403,156.0,769,5.0,3,1,0.4756383062685076,Modéré
15863,310.0,310,3.0,6,1,0.47563750102835073,Modéré
44953,255.0,317,7.0,4,1,0.47563706436671555,Modéré
33386,32.0,32,5.0,4,0,0.47562592449486596,Modéré
31415,141.0,639,3.0,7,1,0.4756236429069578,Modéré
35623,8.0,8,4.0,6,0,0.4756206925554448,Modéré
41345,77.0,230,6.0,4,0,0.47561729319810875,Modéré
5418,68.0,68,4.0,7,0,0.47561569212516625,Modéré
36534,96.0,96,9.0,8,1,0.4755957052808765,Modéré
14842,90.0,85,5.0,4,0,0.47559309305632497,Modéré
49074,164.0,229,6.0,5,1,0.47558637700501527,Modéré
30405,302.0,362,5.0,4,1,0.4755790034417223,Modéré
25396,99.0,99,4.0,10,1,0.4755785502750036,Modéré
34552,77.0,10,6.0,5,0,0.47556759706944013,Modéré
35911,12.0,730,6.0,2,0,0.47554652406086434,Modéré
39446,103.0,15,4.0,6,0,0.4755425201523065,Modéré
20778,183.0,13,3.0,7,0,0.4755416868707588,Modéré
44418,62.0,49,4.0,5,0,0.47553946677088144,Modéré
30171,213.0,286,4.0,7,1,0.47553867587036047,Modéré
38802,219.0,186,4.0,7,1,0.475533221769977,Modéré
5497,47.0,47,4.0,6,0,0.475524493625273,Modéré
5233,235.0,266,7.0,4,1,0.47551321049079226,Modéré
39129,34.0,253,4.0,4,0,0.4755106949378341,Modéré
49138,487.0,135,2.0,7,1,0.47549817789801174,Modéré
46656,418.0,20,4.0,7,0,0.4754942682447703,Modéré
29525,168.0,186,2.0,6,1,0.4754899543570885,Modéré
12380,119.0,119,6.0,4,1,0.47548264629268283,Modéré
24151,350.0,520,4.0,5,1,0.47546708048246555,Modéré
4914,264.0,23,5.0,6,0,0.4754662504411817,Modéré
18167,22.0,110,5.0,4,0,0.47545864496852147,Modéré
33734,529.0,409,5.0,4,1,0.47545230232085123,Modéré
86,362.0,272,4.0,6,1,0.47544031817281046,Modéré
15336,286.0,708,7.0,5,1,0.4754392137450892,Modéré
15339,21.0,20,4.0,6,0,0.47543828610129263,Modéré
31107,137.0,648,3.0,8,1,0.47543574107838155,Modéré
28484,922.0,121,3.0,7,1,0.4754320694492269,Modéré
37384,1013.0,265,2.0,7,1,0.4754254291461132,Modéré
21304,6.0,6,4.0,6,0,0.4754220888548879,Modéré
22235,228.0,83,6.0,3,0,0.4754215503535233,Modéré
5613,121.0,121,4.0,7,1,0.4754086723465922,Modéré
20267,690.0,1,2.0,6,0,0.4753927468728967,Modéré
23949,978.0,170,2.0,9,1,0.47539227473423046,Modéré
41145,206.0,161,5.0,3,1,0.47537469331417975,Modéré
40737,257.0,25,3.0,6,0,0.47537094831646426,Modéré
34700,86.0,290,5.0,6,0,0.475364382495408,Modéré
20505,122.0,183,4.0,7,1,0.47536245114810965,Modéré
18733,325.0,114,6.0,4,1,0.4753565656926549,Modéré
48736,337.0,350,3.0,8,1,0.4753481027799931,Modéré
26259,298.0,158,7.0,12,1,0.4753450989234269,Modéré
24066,44.0,816,5.0,3,0,0.47533568908731394,Modéré
23048,336.0,305,4.0,8,1,0.47532541562557457,Modéré
40727,531.0,629,5.0,4,1,0.4753197094604169,Modéré
39862,533.0,203,6.0,5,1,0.4753179511294573,Modéré
44247,133.0,112,5.0,4,1,0.4752934766351147,Modéré
8129,95.0,95,4.0,7,1,0.4752929672912847,Modéré
12959,90.0,394,6.0,4,0,0.47529200477628436,Modéré
3215,559.0,51,2.0,8,0,0.47528861265045363,Modéré
6590,125.0,99,6.0,8,1,0.47528170056677493,Modéré
11159,414.0,198,5.0,4,1,0.47526469351041484,Modéré
14317,214.0,201,5.0,5,1,0.4752534674687794,Modéré
35177,226.0,225,5.0,4,1,0.4752488028825418,Modéré
44348,504.0,76,4.0,6,0,0.4752478301506637,Modéré
46803,115.0,115,4.0,9,1,0.4752356362554961,Modéré
45608,414.0,244,4.0,6,1,0.4752185957620349,Modéré
26668,781.0,129,5.0,3,1,0.47519892173174244,Modéré
7515,286.0,286,4.0,8,1,0.47519715384131994,Modéré
31864,180.0,480,6.0,4,1,0.47518128231912266,Modéré
27993,437.0,37,5.0,3,0,0.4751737295758564,Modéré
29397,235.0,881,8.0,3,1,0.47515694361144994,Modéré
8183,142.0,123,6.0,5,1,0.4751425479088552,Modéré
1685,71.0,50,5.0,4,0,0.47514227134479214,Modéré
13513,653.0,109,4.0,6,1,0.47513596243049017,Modéré
17550,571.0,48,2.0,8,0,0.475122684114978,Modéré
26434,285.0,285,7.0,4,1,0.4751092190357012,Modéré
16767,242.0,242,5.0,4,1,0.4751088788417435,Modéré
37944,219.0,37,5.0,4,0,0.4751027829604481,Modéré
43803,105.0,188,5.0,4,1,0.4751015154001584,Modéré
34555,38.0,287,8.0,4,0,0.47510054514970324,Modéré
26006,115.0,188,5.0,6,1,0.47509861060681174,Modéré
46008,1019.0,208,5.0,8,1,0.4750763936491972,Modéré
12590,130.0,367,3.0,10,1,0.4750577294344054,Modéré
11714,488.0,53,3.0,6,0,0.4750535736068203,Modéré
14081,534.0,35,5.0,6,0,0.4750494643844672,Modéré
13422,129.0,129,5.0,6,1,0.47504619137944787,Modéré
21215,15.0,266,4.0,6,0,0.47504244469838286,Modéré
1551,85.0,369,5.0,4,0,0.47503871600121156,Modéré
2837,484.0,52,4.0,7,0,0.4750354903211182,Modéré
37353,184.0,111,6.0,4,1,0.475035261884081,Modéré
43987,55.0,97,5.0,3,0,0.4750346786885753,Modéré
40726,408.0,509,6.0,5,1,0.47501386426505554,Modéré
6861,81.0,4,5.0,4,0,0.4750108621232497,Modéré
5064,46.0,539,5.0,3,0,0.4749974761655966,Modéré
30927,127.0,17,4.0,6,0,0.4749875531748296,Modéré
15891,161.0,161,5.0,8,1,0.4749696914920242,Modéré
6193,103.0,103,4.0,7,1,0.4749549526987263,Modéré
33848,228.0,198,4.0,7,1,0.4749503118421231,Modéré
30126,701.0,89,2.0,7,0,0.474948942985705,Modéré
39383,6.0,6,5.0,4,0,0.4749474724432183,Modéré
39742,50.0,50,7.0,5,0,0.47494539317873596,Modéré
24324,473.0,327,4.0,6,1,0.47492877620860435,Modéré
18431,567.0,249,6.0,5,1,0.47492681885639493,Modéré
45544,17.0,240,6.0,2,0,0.4749204192420558,Modéré
11469,41.0,228,7.0,4,0,0.4749182336060626,Modéré
4814,570.0,63,5.0,3,0,0.4749163353934777,Modéré
48610,381.0,168,6.0,6,1,0.474914601234844,Modéré
27879,307.0,504,6.0,5,1,0.4749026427732946,Modéré
12071,20.0,478,6.0,5,0,0.47490070405810386,Modéré
24317,39.0,456,6.0,4,0,0.4748967146261206,Modéré
40195,485.0,289,5.0,4,1,0.4748966304273282,Modéré
16490,191.0,336,2.0,6,1,0.47489596550236984,Modéré
43949,297.0,151,6.0,2,1,0.4748927404482137,Modéré
9677,305.0,505,5.0,5,1,0.4748868758511388,Modéré
36291,368.0,330,5.0,3,1,0.47488012092246945,Modéré
14440,102.0,102,6.0,4,1,0.47487954459236875,Modéré
4845,79.0,78,4.0,6,0,0.4748767373963745,Modéré
27387,71.0,115,4.0,7,0,0.4748752369726203,Modéré
36464,338.0,845,7.0,3,1,0.47487090630165957,Modéré
19696,80.0,80,2.0,7,0,0.47486940061755795,Modéré
43076,731.0,341,2.0,6,1,0.4748653915006281,Modéré
32001,405.0,102,4.0,8,1,0.47486268732492626,Modéré
31937,132.0,115,4.0,7,1,0.4748584600204602,Modéré
15264,212.0,80,2.0,6,0,0.4748463269332799,Modéré
42075,290.0,238,5.0,4,1,0.4748416678851738,Modéré
48989,666.0,221,7.0,6,1,0.4748286261239399,Modéré
49757,20.0,470,6.0,3,0,0.47481595994542675,Modéré
34001,33.0,164,2.0,7,0,0.4748138188870488,Modéré
13574,89.0,89,6.0,5,0,0.47481261702963595,Modéré
38978,332.0,446,4.0,6,1,0.47481175582358126,Modéré
45800,34.0,262,5.0,4,0,0.47480440052412143,Modéré
6040,593.0,38,4.0,5,0,0.4748023173770767,Modéré
20952,142.0,121,4.0,6,1,0.4748022668101442,Modéré
41776,548.0,129,5.0,8,1,0.47480058941433034,Modéré
46442,353.0,47,2.0,8,0,0.47479992979569224,Modéré
35290,309.0,0,3.0,9,0,0.4747958004281877,Modéré
44548,130.0,290,4.0,7,1,0.47479578829732255,Modéré
29622,387.0,386,3.0,7,1,0.47479544442390725,Modéré
27603,8.0,7,3.0,8,0,0.4747532283873175,Modéré
4081,442.0,43,4.0,6,0,0.4747480557499468,Modéré
15783,302.0,380,2.0,8,1,0.47472179529542274,Modéré
47456,361.0,206,3.0,9,1,0.4747201538737644,Modéré
2757,111.0,111,3.0,11,1,0.47470845669770684,Modéré
13270,299.0,212,1.0,8,1,0.474702586085519,Modéré
31381,206.0,43,5.0,4,0,0.47470069402954246,Modéré
44069,275.0,276,8.0,3,1,0.47469306489382496,Modéré
30895,450.0,165,7.0,6,1,0.4746864251463666,Modéré
24348,353.0,440,5.0,4,1,0.474685767258175,Modéré
27068,53.0,69,6.0,2,0,0.47468572911974005,Modéré
25350,430.0,208,2.0,7,1,0.47467444392256847,Modéré
15066,36.0,212,7.0,5,0,0.4746640782064751,Modéré
7378,499.0,244,3.0,10,1,0.47466274406031256,Modéré
9196,303.0,375,6.0,4,1,0.4746412127094822,Modéré
11267,310.0,165,2.0,9,1,0.47463898391831605,Modéré
5753,355.0,576,8.0,5,1,0.47463513739538465,Modéré
47401,478.0,433,7.0,6,1,0.47463441808942336,Modéré
41408,186.0,351,7.0,3,1,0.4746278893943151,Modéré
35202,707.0,426,5.0,3,1,0.4746257327546589,Modéré
40955,906.0,270,2.0,7,1,0.4746157241626425,Modéré
45727,127.0,127,5.0,8,1,0.4746152602736053,Modéré
1523,48.0,654,5.0,4,0,0.4746124249212169,Modéré
42509,317.0,81,5.0,4,0,0.47460779257567187,Modéré
14720,639.0,284,6.0,4,1,0.47460137911868544,Modéré
6373,348.0,161,6.0,9,1,0.47459535061904323,Modéré
6876,456.0,66,4.0,5,0,0.4745907923663451,Modéré
49974,517.0,33,5.0,4,0,0.47457685153827234,Modéré
32074,431.0,83,5.0,4,0,0.47455885201636216,Modéré
37600,243.0,146,4.0,5,1,0.47455756281567524,Modéré
16388,626.0,134,3.0,10,1,0.4745551680891599,Modéré
45913,408.0,862,5.0,3,1,0.4745506898201989,Modéré
19163,926.0,218,3.0,6,1,0.4745247008940443,Modéré
44764,120.0,368,7.0,2,1,0.4745164685307608,Modéré
31108,64.0,64,7.0,5,0,0.4745138589715385,Modéré
16610,92.0,109,6.0,3,1,0.4745094668743078,Modéré
5332,272.0,272,3.0,7,1,0.47450037653188537,Modéré
36451,19.0,19,2.0,7,0,0.4744996782986434,Modéré
8926,225.0,901,5.0,4,1,0.4744989897790952,Modéré
47063,541.0,103,4.0,5,1,0.47449842525938074,Modéré
28800,184.0,58,6.0,5,0,0.47449106357863935,Modéré
7877,167.0,231,2.0,6,1,0.47449004943359485,Modéré
15983,219.0,15,6.0,4,0,0.4744848804377775,Modéré
34794,166.0,166,4.0,7,1,0.4744836047686982,Modéré
9421,165.0,118,6.0,5,1,0.4744782977316355,Modéré
1683,176.0,203,8.0,3,1,0.4744693150338146,Modéré
3221,426.0,73,1.0,6,0,0.4744622151798002,Modéré
21838,279.0,51,3.0,8,0,0.47446093584458643,Modéré
45672,173.0,289,5.0,4,1,0.47445942332865293,Modéré
16228,190.0,815,6.0,4,1,0.47444968514315605,Modéré
7724,810.0,2,2.0,7,0,0.4744459933568137,Modéré
27297,214.0,180,2.0,6,1,0.47444488393106654,Modéré
24664,94.0,94,5.0,6,1,0.47444383461067596,Modéré
29158,167.0,200,4.0,7,1,0.47442317276701473,Modéré
17858,203.0,143,6.0,4,1,0.47442205398065596,Modéré
3950,390.0,310,4.0,5,1,0.4744086856963917,Modéré
32791,37.0,279,5.0,4,0,0.4744080433663215,Modéré
20034,334.0,72,6.0,3,0,0.4743981950588336,Modéré
32332,110.0,57,4.0,6,0,0.4743968324892051,Modéré
38777,274.0,751,5.0,5,1,0.47439637811803564,Modéré
13255,768.0,389,4.0,7,1,0.47439551547947945,Modéré
3016,212.0,94,4.0,6,1,0.4743776239089456,Modéré
17882,407.0,128,4.0,9,1,0.4743775718416564,Modéré
25293,152.0,152,4.0,6,1,0.4743744463313208,Modéré
1849,420.0,283,4.0,7,1,0.47437295501544213,Modéré
48967,180.0,133,3.0,6,1,0.47437277215981866,Modéré
24789,485.0,440,6.0,5,1,0.4743673239228227,Modéré
47321,148.0,324,5.0,4,1,0.4743581906680947,Modéré
15076,70.0,103,5.0,4,0,0.47435047851432977,Modéré
30406,557.0,377,4.0,6,1,0.4743457684878349,Modéré
26932,138.0,56,4.0,6,0,0.4743409091457583,Modéré
45907,165.0,165,4.0,7,1,0.4743233738624321,Modéré
9003,250.0,1127,7.0,3,1,0.4743181650617732,Modéré
47324,187.0,191,6.0,5,1,0.4742905333864447,Modéré
40899,20.0,322,5.0,3,0,0.47428899169560784,Modéré
9742,11.0,266,6.0,3,0,0.47427962830421266,Modéré
46291,70.0,130,5.0,4,0,0.474276955276269,Modéré
46430,19.0,240,5.0,4,0,0.47425585993846475,Modéré
46552,232.0,3,5.0,2,0,0.47425488553718365,Modéré
37276,864.0,94,2.0,7,1,0.4742533227736894,Modéré
30978,282.0,72,2.0,8,0,0.4742518683138158,Modéré
17050,86.0,220,7.0,5,0,0.474250574166725,Modéré
33932,48.0,552,6.0,2,0,0.4742504915956313,Modéré
5083,56.0,19,2.0,8,0,0.47425048249424484,Modéré
40368,190.0,8,6.0,2,0,0.47424453511533926,Modéré
2695,250.0,27,3.0,8,0,0.4742413181888615,Modéré
48330,586.0,240,2.0,8,1,0.47424003690860345,Modéré
42448,96.0,644,2.0,6,1,0.47423691809340585,Modéré
8461,70.0,70,6.0,5,0,0.47423558584755193,Modéré
18134,127.0,195,9.0,6,1,0.4742322689602954,Modéré
37475,347.0,152,6.0,4,1,0.4742143427887923,Modéré
9245,131.0,428,4.0,7,1,0.47421321751056733,Modéré
42855,313.0,28,5.0,4,0,0.4742040373484413,Modéré
6910,172.0,172,7.0,4,1,0.47419067099805956,Modéré
38103,14.0,14,5.0,6,0,0.47418280708647925,Modéré
4685,29.0,810,8.0,4,0,0.4741820096611773,Modéré
45003,681.0,260,2.0,6,1,0.4741670815230565,Modéré
31559,602.0,8,1.0,6,0,0.47416519946174673,Modéré
25449,26.0,371,4.0,4,0,0.47415723044852576,Modéré
32360,346.0,186,4.0,7,1,0.47415695836059946,Modéré
35715,155.0,684,7.0,4,1,0.4741467347277524,Modéré
29747,240.0,227,3.0,7,1,0.4741355844541574,Modéré
6608,230.0,524,5.0,4,1,0.474102800432287,Modéré
36999,145.0,502,6.0,5,1,0.4741005112626972,Modéré
41626,482.0,562,5.0,3,1,0.4740929298111115,Modéré
11749,462.0,394,6.0,6,1,0.4740900943822226,Modéré
7245,154.0,154,5.0,6,1,0.4740826757845617,Modéré
47727,332.0,157,5.0,4,1,0.47407973116584406,Modéré
46710,422.0,268,6.0,5,1,0.47407192036012824,Modéré
22808,123.0,364,6.0,4,1,0.4740631266848934,Modéré
14241,325.0,233,6.0,4,1,0.4740626800066795,Modéré
43634,216.0,441,4.0,6,1,0.4740574484013106,Modéré
18570,501.0,291,3.0,8,1,0.4740411898612444,Modéré
4430,58.0,133,4.0,6,0,0.47403596347055926,Modéré
3521,264.0,140,2.0,9,1,0.47402238174432876,Modéré
46051,287.0,101,2.0,8,1,0.4740119860275165,Modéré
25355,449.0,93,4.0,7,1,0.4740117952966861,Modéré
28014,109.0,11,5.0,4,0,0.4740081290978655,Modéré
17656,137.0,501,5.0,4,1,0.473999090613734,Modéré
48380,50.0,496,5.0,3,0,0.47396829130646073,Modéré
35708,12.0,510,6.0,5,0,0.47396741696107936,Modéré
41703,139.0,62,2.0,7,0,0.47396442033907865,Modéré
30825,399.0,834,5.0,4,1,0.4739634118619055,Modéré
10223,386.0,139,5.0,4,1,0.47396216237878797,Modéré
15051,29.0,190,5.0,3,0,0.47396128316611885,Modéré
44507,1139.0,346,1.0,6,1,0.47395963112692696,Modéré
29772,56.0,253,5.0,4,0,0.4739484082051777,Modéré
16930,190.0,124,5.0,6,1,0.47393315490031784,Modéré
41519,58.0,57,5.0,5,0,0.4739262306252205,Modéré
26256,103.0,184,5.0,7,1,0.47391510997506914,Modéré
42832,38.0,352,4.0,7,0,0.4739093849933176,Modéré
10917,502.0,247,2.0,6,1,0.473892505913228,Modéré
33711,159.0,17,3.0,7,0,0.4738836511497185,Modéré
13684,155.0,154,7.0,5,1,0.47385236027327304,Modéré
27783,320.0,427,8.0,4,1,0.4738404962449902,Modéré
18332,66.0,411,5.0,3,0,0.4738398771046029,Modéré
41850,193.0,155,5.0,7,1,0.4738360208682196,Modéré
