customer_id,last_visit_date,jours_depuis_visite,last_purchase_date,jours_depuis_achat,churn
19850,2022-09-11,367.0,2023-03-29 14:06:58,168,0
19851,2023-07-25,50.0,2023-07-25 02:10:00,50,0
19852,2023-05-31,105.0,2022-08-18 12:43:52,391,0
19853,2023-07-31,44.0,2022-06-25 09:48:41,445,0
19854,2023-03-02,195.0,2021-08-23 01:36:18,751,0
19855,2023-04-04,162.0,2023-04-08 07:31:52,158,0
19856,2022-02-04,586.0,2022-08-25 18:49:48,383,1
19857,,9999.0,2021-12-26 10:30:30,626,1
19858,2022-04-24,507.0,2022-07-12 23:50:18,427,1
19859,2023-04-10,156.0,2023-05-14 09:09:05,122,0
19860,2023-08-18,26.0,2023-01-29 19:45:59,226,0
19861,2023-05-26,110.0,2023-06-23 11:59:16,82,0
19862,2021-07-15,790.0,2023-04-24 01:34:41,142,0
19863,2022-05-03,498.0,2023-07-25 16:00:43,50,0
19864,2023-04-19,147.0,2023-06-11 07:34:35,94,0
19865,2023-05-23,113.0,2021-12-30 10:21:52,622,0
19866,2023-05-15,121.0,2022-09-28 00:32:04,350,0
19867,2023-06-14,91.0,2022-09-25 03:56:19,353,0
19868,2023-08-19,25.0,2023-05-08 18:23:48,128,0
19869,2023-01-20,236.0,2022-11-04 12:45:52,313,0
19870,2022-07-13,427.0,2022-06-07 07:01:10,463,1
19871,2023-01-24,232.0,2023-07-03 22:54:37,71,0
19872,2023-03-17,180.0,2023-02-27 01:10:36,198,0
19873,2023-01-29,227.0,2023-09-11 14:16:49,2,0
19874,2022-11-30,287.0,2023-07-15 13:32:18,60,0
19875,2022-06-06,464.0,2023-07-14 02:24:22,61,0
19876,2023-05-18,118.0,2023-03-19 13:16:26,178,0
19877,2023-03-28,169.0,2023-05-08 04:00:38,128,0
19878,2022-11-14,303.0,2023-07-15 14:02:57,60,0
19879,2022-05-11,490.0,2023-08-07 01:19:32,37,0
19880,2023-04-05,161.0,2023-04-05 23:31:05,160,0
19881,2023-08-12,32.0,2023-08-12 01:13:39,32,0
19882,2022-12-25,262.0,2022-08-18 06:21:47,391,0
19883,2023-09-03,10.0,2022-11-29 20:05:17,287,0
19884,2022-01-01,620.0,2023-06-14 20:20:12,90,0
19885,2022-12-17,270.0,2023-08-13 05:13:00,31,0
19886,2023-08-17,27.0,2023-08-17 19:30:21,26,0
19887,2022-06-03,467.0,2023-02-08 03:48:26,217,0
19888,2022-10-08,340.0,2023-05-05 19:11:44,130,0
19889,2023-05-24,112.0,2022-02-21 16:06:42,569,0
19890,2023-04-17,149.0,2021-10-12 20:49:42,700,0
19891,2023-07-18,57.0,2023-08-19 22:03:50,24,0
19892,2023-04-24,142.0,2023-07-04 08:54:15,71,0
19893,2022-07-18,422.0,2022-12-09 05:14:16,278,1
19894,2023-08-27,17.0,2023-05-26 04:49:23,110,0
19895,2023-03-01,196.0,2023-02-21 01:12:28,204,0
19896,2022-02-16,574.0,2021-04-04 02:10:00,892,1
19897,2023-03-26,171.0,2022-08-07 01:59:22,402,0
19898,2022-12-15,272.0,2022-12-15 19:50:29,271,1
19899,2023-02-10,215.0,2023-02-10 04:17:43,215,0
19900,2022-08-23,386.0,2023-02-06 04:31:25,219,0
19901,2021-11-19,663.0,2023-02-11 08:00:05,214,0
19902,2023-06-30,75.0,2022-06-05 00:02:18,465,0
19903,2023-08-26,18.0,2023-03-02 17:06:17,195,0
19904,2023-07-06,69.0,2023-07-06 14:34:47,69,0
19905,2022-08-13,396.0,2023-03-01 11:28:50,196,0
19906,2023-07-27,48.0,2023-07-20 23:17:12,54,0
19907,2021-10-27,686.0,2023-01-27 15:00:24,229,0
19908,2023-04-29,137.0,2023-04-29 15:22:24,137,0
19909,2023-07-02,73.0,2023-07-02 04:58:46,73,0
19910,2021-02-04,951.0,2023-03-19 03:39:25,178,0
19911,2023-09-12,1.0,2022-05-29 19:20:53,471,0
19912,2022-09-03,375.0,2023-05-19 01:14:37,117,0
19913,2023-08-06,38.0,2021-07-25 05:53:00,780,0
19914,2023-01-08,248.0,2023-05-13 23:05:17,122,0
19915,2023-04-17,149.0,2023-02-28 18:04:09,197,0
19916,2021-03-04,923.0,2021-04-26 17:15:00,870,1
19917,2023-05-14,122.0,2023-05-16 01:34:44,120,0
19918,2023-04-08,158.0,2021-10-16 07:58:38,697,0
19919,2023-05-13,123.0,2023-09-04 21:42:11,8,0
19920,2023-08-17,27.0,2022-04-11 16:18:41,520,0
19921,2023-06-09,96.0,2023-08-22 06:10:59,22,0
19922,2022-07-26,414.0,2023-01-02 11:29:34,254,0
19923,2022-01-26,595.0,2023-02-02 07:27:14,223,0
19924,2023-07-17,58.0,2023-02-27 20:38:01,197,0
19925,2023-02-05,220.0,2023-04-10 02:31:39,156,0
19926,2022-06-09,461.0,2023-06-29 01:00:58,76,0
19927,2022-06-19,451.0,2023-04-29 06:44:19,137,0
19928,2023-01-11,245.0,2023-07-08 05:06:48,67,0
19929,2022-07-24,416.0,2023-06-21 17:46:41,84,0
19930,2023-09-10,3.0,2023-06-15 13:14:05,90,0
19931,2023-08-11,33.0,2023-08-11 06:20:40,33,0
19932,2023-06-18,87.0,2023-06-14 06:02:36,91,0
19933,2023-03-23,174.0,2023-04-06 22:51:25,159,0
19934,2022-11-30,287.0,2022-11-30 03:04:45,287,1
19935,2023-06-26,79.0,2023-06-26 14:34:12,79,0
19936,2021-01-12,974.0,2022-10-29 11:47:22,319,1
19937,2023-08-17,27.0,2022-11-20 17:53:59,297,0
19938,2020-05-18,1213.0,2023-05-02 07:22:00,134,0
19939,2023-05-28,108.0,2021-08-01 01:52:06,773,0
19940,2023-08-22,22.0,2023-03-18 14:03:51,179,0
19941,2023-08-18,26.0,2023-08-18 02:40:00,26,0
19942,2023-08-29,15.0,2023-06-06 11:28:46,99,0
19943,2023-03-03,194.0,2023-07-11 05:36:33,64,0
19944,2022-09-22,356.0,2023-05-06 04:35:42,130,0
19945,2023-03-17,180.0,2023-08-01 17:59:08,43,0
19946,2023-08-30,14.0,2023-05-20 21:16:09,115,0
19947,2022-04-09,522.0,2022-04-09 01:36:42,522,1
19948,2023-01-07,249.0,2023-07-07 16:11:25,68,0
19949,2023-08-14,30.0,2023-05-17 06:24:07,119,0
19950,2022-10-14,334.0,2022-02-03 12:18:50,587,1
19951,2023-04-29,137.0,2022-08-26 13:26:01,383,0
19952,,9999.0,2023-06-21 06:59:19,84,0
19953,2023-07-09,66.0,2023-07-09 02:36:52,66,0
19954,2021-08-09,765.0,2023-04-18 20:51:23,147,0
19955,2022-04-06,525.0,2022-02-25 18:26:10,565,1
19956,2023-07-31,44.0,2023-07-17 09:27:03,58,0
19957,2022-03-28,534.0,2023-04-14 17:51:46,152,0
19958,2023-02-03,222.0,2022-03-31 18:41:30,531,0
19959,2023-08-08,36.0,2023-08-08 05:15:39,36,0
19960,2023-09-12,1.0,2023-05-21 02:40:09,115,0
19961,2023-06-27,78.0,2021-11-10 11:26:37,672,0
19962,2023-05-13,123.0,2021-12-31 03:42:44,621,0
19963,2023-07-24,51.0,2023-03-17 20:35:30,179,0
19964,2023-04-24,142.0,2023-06-09 22:17:34,95,0
19965,2023-06-12,93.0,2023-06-12 10:08:57,93,0
19966,2023-03-07,190.0,2023-03-07 12:18:35,190,0
19967,2023-02-03,222.0,2023-03-27 06:58:06,170,0
19969,2023-03-27,170.0,2023-03-27 03:23:59,170,0
19970,2023-03-12,185.0,2022-11-03 08:56:50,314,0
19971,2023-01-24,232.0,2021-01-21 16:54:09,965,0
19972,2022-11-13,304.0,2023-04-03 14:18:36,163,0
19973,2022-11-27,290.0,2023-06-06 11:06:36,99,0
19974,2023-09-11,2.0,2022-12-22 13:44:44,265,0
19975,2023-04-04,162.0,2023-08-30 04:44:36,14,0
19976,2022-04-08,523.0,2023-07-30 21:49:00,44,0
19977,2023-07-25,50.0,2023-07-25 11:06:03,50,0
19978,2022-12-13,274.0,2022-10-16 17:45:09,332,1
19979,2021-05-25,841.0,2023-02-09 06:59:01,216,0
19980,2023-03-12,185.0,2023-08-16 17:53:12,28,0
19981,2023-06-22,83.0,2023-03-27 13:37:27,170,0
19982,2023-04-29,137.0,2022-01-11 19:33:56,609,0
19983,2023-04-15,151.0,2023-04-15 16:50:19,151,0
19984,2023-06-30,75.0,2023-06-24 06:48:53,81,0
19985,2023-07-21,54.0,2023-06-04 12:25:31,101,0
19986,2021-01-30,956.0,2022-05-10 06:35:23,491,1
19987,2023-07-08,67.0,2023-07-08 11:03:26,67,0
19988,2021-09-01,742.0,2022-08-07 05:01:37,402,1
19989,2022-05-14,487.0,2021-11-12 09:55:27,670,1
19990,2023-08-07,37.0,2023-06-27 04:52:48,78,0
19991,2023-07-21,54.0,2023-09-09 23:33:21,3,0
19992,2022-06-29,441.0,2022-11-21 19:57:44,295,1
19993,2023-05-16,120.0,2023-09-07 10:46:17,6,0
19994,2023-05-14,122.0,2023-06-18 10:09:43,87,0
19995,2023-08-19,25.0,2023-02-22 08:23:23,203,0
19996,2023-08-30,14.0,2023-08-18 22:40:21,25,0
19997,2023-06-22,83.0,2023-07-24 12:34:58,51,0
19998,2023-05-29,107.0,2023-05-29 01:54:33,107,0
19999,2023-07-30,45.0,2023-06-14 03:34:46,91,0
20000,2022-09-03,375.0,2023-08-16 16:48:42,28,0
20001,2020-10-26,1052.0,2023-06-05 12:27:09,100,0
20002,2023-01-30,226.0,2022-09-28 16:19:09,350,0
20003,2023-02-25,200.0,2023-06-13 07:26:36,92,0
20004,2022-07-02,438.0,2023-08-19 10:20:17,25,0
20005,2023-02-03,222.0,2023-08-16 04:36:19,28,0
20006,2020-10-18,1060.0,2020-10-23 19:24:55,1054,1
20007,2023-06-02,103.0,2023-06-02 19:57:40,102,0
20008,2022-10-28,320.0,2023-02-16 19:20:13,208,0
20009,2022-09-16,362.0,2022-12-15 07:08:25,272,1
20010,2022-08-31,378.0,2022-08-31 14:19:28,378,1
20011,2022-11-19,298.0,2023-04-04 21:53:42,161,0
20012,2022-07-02,438.0,2022-07-02 10:37:18,438,1
20013,2023-04-03,163.0,2022-05-21 16:04:22,480,0
20014,2023-05-07,129.0,2022-07-05 20:00:34,434,0
20015,2023-02-09,216.0,2022-09-29 10:37:04,349,0
20016,2023-05-21,115.0,2023-05-21 22:52:49,114,0
20017,2021-05-13,853.0,2023-08-20 04:28:11,24,0
20018,2023-04-27,139.0,2023-04-21 14:22:18,145,0
20019,2023-04-10,156.0,2021-06-20 17:22:06,815,0
20020,2022-12-01,286.0,2022-12-12 16:09:30,275,1
20021,2023-08-19,25.0,2023-08-19 12:55:05,25,0
20022,2022-04-22,509.0,2023-04-20 02:58:14,146,0
20023,2022-11-29,288.0,2022-11-29 10:05:37,288,1
20024,2023-09-09,4.0,2022-09-15 16:19:12,363,0
20025,2022-10-07,341.0,2021-06-17 12:58:44,818,1
20026,2022-09-02,376.0,2022-08-07 01:25:26,402,1
20027,2022-07-14,426.0,2022-12-21 20:40:42,265,0
20028,2023-03-12,185.0,2023-08-11 10:39:18,33,0
20029,2023-01-30,226.0,2023-02-22 08:32:49,203,0
20030,2023-07-04,71.0,2023-07-15 14:53:06,60,0
20031,2023-07-15,60.0,2023-07-15 20:19:27,59,0
20032,2022-12-17,270.0,2023-05-23 20:50:29,112,0
20033,2022-11-12,305.0,2023-07-23 01:00:14,52,0
20034,2022-10-14,334.0,2023-07-03 09:14:04,72,0
20035,2022-11-10,307.0,2023-06-10 18:31:58,95,0
20036,2022-03-12,550.0,2022-03-12 03:49:18,550,1
20037,2022-11-20,297.0,2023-01-14 16:12:11,242,0
20038,2022-12-31,256.0,2023-09-12 12:54:23,1,0
20039,2023-04-03,163.0,2022-03-08 08:35:51,554,0
20040,2022-09-20,358.0,2021-02-08 16:44:23,947,1
20041,2020-07-23,1147.0,2023-06-26 02:25:44,79,0
20042,2023-05-26,110.0,2022-09-22 04:36:38,356,0
20044,2023-08-03,41.0,2023-08-03 13:03:12,41,0
20045,2023-08-20,24.0,2023-04-25 12:33:17,141,0
20046,2023-02-15,210.0,2022-03-11 02:40:00,551,0
20047,2023-09-11,2.0,2023-02-24 13:07:56,201,0
20048,2021-03-17,910.0,2023-07-17 07:03:19,58,0
20049,2023-05-09,127.0,2022-08-10 11:36:23,399,0
20050,2023-09-08,5.0,2023-03-05 18:48:30,191,0
20051,2022-05-21,480.0,2023-05-15 23:32:56,120,0
20052,2022-03-18,544.0,2023-05-12 01:59:38,124,0
20053,2022-01-30,591.0,2022-03-07 00:48:39,555,1
20054,2023-01-09,247.0,2023-01-24 06:49:51,232,0
20055,2023-03-04,193.0,2022-05-22 03:42:54,479,0
20056,2023-06-24,81.0,2022-08-27 01:22:54,382,0
20057,2023-07-29,46.0,2023-02-09 13:48:22,216,0
20058,2022-07-26,414.0,2023-09-04 16:10:33,9,0
20059,2021-04-07,889.0,2023-05-12 08:37:28,124,0
20060,2023-03-28,169.0,2023-08-13 09:44:56,31,0
20061,2023-06-09,96.0,2023-08-12 16:16:06,32,0
20062,2023-07-24,51.0,2023-07-24 23:14:22,50,0
20063,2022-09-06,372.0,2023-04-26 08:23:17,140,0
20064,2023-09-08,5.0,2023-09-08 21:32:04,4,0
20065,2022-11-10,307.0,2022-09-28 03:16:31,350,1
20066,2023-06-22,83.0,2023-01-05 06:59:05,251,0
20067,2023-06-16,89.0,2023-06-16 07:51:22,89,0
20068,2022-11-23,294.0,2022-12-05 20:03:30,281,1
20069,2022-03-07,555.0,2021-01-15 18:26:11,971,1
20070,2023-05-23,113.0,2022-12-19 06:20:29,268,0
20071,2023-08-02,42.0,2023-08-02 01:05:22,42,0
20072,2022-04-07,524.0,2022-12-19 21:21:32,267,0
20073,,9999.0,2023-03-24 11:27:44,173,0
20074,2023-09-11,2.0,2023-06-05 06:27:06,100,0
20075,2023-09-02,11.0,2022-12-11 03:20:47,276,0
20076,2022-02-03,587.0,2021-06-15 04:14:45,820,1
20077,2023-03-03,194.0,2021-05-09 10:09:14,857,0
20078,2023-04-05,161.0,2023-03-10 21:17:18,186,0
20079,2023-06-03,102.0,2023-06-03 09:18:04,102,0
20080,2022-09-26,352.0,2022-09-26 11:50:43,352,1
20081,2022-04-18,513.0,2023-09-10 14:56:05,3,0
20082,2023-03-15,182.0,2023-04-03 06:01:35,163,0
20083,2023-08-21,23.0,2022-10-06 21:22:53,341,0
20084,2023-04-23,143.0,2023-09-01 20:28:22,11,0
20085,2022-07-25,415.0,2022-07-25 13:18:53,415,1
20086,2023-02-01,224.0,2023-02-01 14:43:28,224,0
20087,2022-07-13,427.0,2023-02-19 09:30:17,206,0
20088,2023-05-09,127.0,2023-07-04 01:39:35,71,0
20089,2022-07-09,431.0,2023-01-03 08:26:40,253,0
20090,2021-09-26,717.0,2023-03-31 01:15:27,166,0
20091,2021-11-12,670.0,2023-09-11 09:50:42,2,0
20092,2022-10-14,334.0,2023-02-11 06:40:21,214,0
20093,2023-09-08,5.0,2023-06-03 06:23:49,102,0
20094,2023-08-25,19.0,2023-08-25 13:58:21,19,0
20095,2021-08-05,769.0,2022-07-03 07:13:05,437,1
20096,2020-03-26,1266.0,2023-03-20 17:58:05,177,0
20097,2022-10-22,326.0,2022-10-22 15:43:58,326,1
20098,2023-01-21,235.0,2023-07-23 16:19:05,52,0
20099,2023-07-03,72.0,2023-05-05 15:33:26,131,0
20100,2023-04-12,154.0,2023-03-24 23:28:39,172,0
20101,2023-08-07,37.0,2023-08-07 05:48:50,37,0
20102,2021-07-16,789.0,2021-04-08 08:22:22,888,1
20103,2022-01-03,618.0,2023-02-03 21:48:58,221,0
20104,2020-10-24,1054.0,2022-01-31 16:52:59,590,1
20105,2023-07-30,45.0,2023-06-03 05:46:03,102,0
20106,2023-06-02,103.0,2022-12-04 16:21:56,283,0
20107,2020-10-08,1070.0,2023-09-04 03:48:21,9,0
20108,2021-08-30,744.0,2023-07-24 11:56:52,51,0
20109,2023-04-14,152.0,2023-02-09 15:07:03,216,0
20110,2023-04-11,155.0,2021-06-28 06:22:41,807,0
20111,2023-06-27,78.0,2022-05-02 00:32:11,499,0
20112,2023-08-21,23.0,2022-11-15 23:03:04,301,0
20113,2023-08-29,15.0,2023-07-03 06:19:14,72,0
20114,2023-06-27,78.0,2021-09-25 17:41:57,718,0
20115,2023-06-22,83.0,2023-06-19 05:33:48,86,0
20116,2021-06-01,834.0,2021-06-01 05:33:51,834,1
20117,2022-10-02,346.0,2022-11-13 06:59:53,304,1
20118,2022-03-30,532.0,2023-08-13 07:34:13,31,0
20119,2023-04-27,139.0,2023-04-15 09:55:29,151,0
20120,2023-02-05,220.0,2022-03-01 13:36:48,561,0
20121,2022-04-06,525.0,2022-12-28 11:38:32,259,0
20122,2022-05-29,472.0,2023-06-13 15:45:19,92,0
20123,2022-05-07,494.0,2022-08-15 06:50:58,394,1
20124,2023-08-11,33.0,2023-08-11 02:29:03,33,0
20125,2022-03-29,533.0,2023-02-26 10:24:41,199,0
20126,2023-08-13,31.0,2023-08-17 22:09:00,26,0
20127,2023-03-23,174.0,2023-06-23 02:45:41,82,0
20128,2022-09-02,376.0,2023-01-10 14:41:32,246,0
20129,2021-11-20,662.0,2022-06-17 09:59:01,453,1
20130,2023-09-05,8.0,2023-09-05 09:43:57,8,0
20131,2023-04-11,155.0,2023-04-11 13:07:09,155,0
20132,2023-04-08,158.0,2023-05-29 14:04:15,107,0
20133,2023-08-09,35.0,2023-08-09 15:12:21,35,0
20134,2023-01-31,225.0,2021-01-30 15:13:34,956,0
20135,2023-07-30,45.0,2023-08-14 07:59:16,30,0
20136,2023-06-09,96.0,2023-01-05 21:14:00,250,0
20137,2023-09-06,7.0,2023-09-06 22:19:13,6,0
20138,2023-07-09,66.0,2023-04-22 16:19:58,144,0
20139,2023-06-23,82.0,2022-04-27 11:28:56,504,0
20140,2023-03-06,191.0,2023-04-01 08:59:54,165,0
20141,2023-07-09,66.0,2023-07-09 19:15:30,65,0
20142,2023-07-15,60.0,2023-03-17 18:06:34,180,0
20143,2022-07-28,412.0,2023-05-22 00:09:09,114,0
20144,2021-10-06,707.0,2021-02-08 10:49:32,947,1
20145,2021-12-05,647.0,2023-09-11 13:58:43,2,0
20146,2021-01-20,966.0,2022-03-16 21:10:24,545,1
20148,2023-07-06,69.0,2023-06-14 17:41:56,91,0
20149,2021-07-06,799.0,2022-09-08 21:15:57,369,1
20150,2023-08-30,14.0,2023-06-08 01:36:02,97,0
20151,2023-06-17,88.0,2023-06-17 18:18:42,88,0
20152,2023-05-15,121.0,2023-07-13 21:56:23,61,0
20153,2023-05-28,108.0,2023-06-10 01:21:03,95,0
20154,2021-09-10,733.0,2023-01-11 13:13:09,245,0
20155,2023-08-20,24.0,2023-06-10 08:16:10,95,0
20156,2023-08-25,19.0,2022-02-08 17:51:16,582,0
20157,2023-01-31,225.0,2022-08-07 12:59:31,402,0
20158,2023-08-17,27.0,2022-12-23 13:30:04,264,0
20159,2022-10-26,322.0,2023-03-03 03:03:06,194,0
20160,2022-12-01,286.0,2023-01-16 09:37:06,240,0
20161,2022-12-15,272.0,2023-03-02 21:53:29,194,0
20162,2023-08-13,31.0,2023-08-19 09:38:10,25,0
20163,2022-02-12,578.0,2023-06-04 06:16:58,101,0
20164,2023-04-19,147.0,2023-05-18 01:28:52,118,0
20165,2022-09-26,352.0,2023-03-25 15:30:49,172,0
20166,2023-06-11,94.0,2023-08-19 05:15:24,25,0
20167,2023-08-09,35.0,2022-09-01 09:49:29,377,0
20168,2022-05-22,479.0,2023-04-18 10:32:28,148,0
20169,2023-08-24,20.0,2023-03-08 08:52:27,189,0
20170,2021-07-13,792.0,2021-09-15 15:21:43,728,1
20171,2023-05-18,118.0,2023-02-12 00:44:40,213,0
20172,2023-03-29,168.0,2023-03-29 04:32:41,168,0
20173,2022-06-25,445.0,2023-08-15 06:10:35,29,0
20174,2023-09-11,2.0,2023-09-08 17:57:03,5,0
20175,2022-11-16,301.0,2022-12-16 08:37:45,271,1
20176,2023-07-30,45.0,2023-07-30 12:37:49,45,0
20177,2023-04-10,156.0,2023-08-12 05:19:38,32,0
20178,2021-08-02,772.0,2023-01-07 13:55:21,249,0
20179,2022-01-16,605.0,2022-10-28 17:14:12,320,1
20180,2023-04-20,146.0,2022-11-14 05:57:12,303,0
20181,2023-09-02,11.0,2022-01-14 09:59:06,607,0
20182,2023-08-14,30.0,2022-07-18 22:46:29,421,0
20183,2022-08-12,397.0,2023-01-02 21:04:43,253,0
20184,2022-11-09,308.0,2021-10-14 15:43:35,699,1
20185,2023-09-01,12.0,2023-07-03 03:23:06,72,0
20186,2023-08-06,38.0,2023-08-06 15:49:36,38,0
20187,2023-06-27,78.0,2022-07-22 09:44:20,418,0
20188,2023-05-22,114.0,2023-05-22 10:55:24,114,0
20189,2023-07-25,50.0,2023-07-25 22:48:32,49,0
20190,2023-02-12,213.0,2021-07-20 04:41:12,785,0
20191,2022-10-23,325.0,2022-11-22 05:55:16,295,1
20192,2022-11-17,300.0,2022-11-17 21:51:38,299,1
20193,2022-07-24,416.0,2023-04-16 17:58:38,150,0
20194,2020-12-31,986.0,2023-07-10 07:29:13,65,0
20195,2023-02-17,208.0,2023-02-17 06:18:21,208,0
20196,2023-07-09,66.0,2023-06-16 18:49:58,88,0
20197,2021-09-14,729.0,2023-02-14 06:12:50,211,0
20198,2022-07-20,420.0,2023-09-02 05:44:15,11,0
20199,2022-08-31,378.0,2022-04-11 12:07:21,520,1
20200,2023-07-23,52.0,2022-06-12 19:44:11,457,0
20201,2023-01-07,249.0,2023-03-16 01:35:21,181,0
20202,2023-08-23,21.0,2023-08-29 23:18:26,14,0
20203,2022-04-03,528.0,2022-12-29 10:03:48,258,0
20204,2022-07-13,427.0,2023-03-21 13:16:15,176,0
20205,2023-09-05,8.0,2023-07-07 03:45:23,68,0
20206,2022-06-16,454.0,2022-09-07 15:55:43,371,1
20207,2021-07-20,785.0,2021-11-04 05:20:16,678,1
20208,2023-05-08,128.0,2023-05-08 00:08:08,128,0
20209,2023-04-12,154.0,2022-07-21 03:46:30,419,0
20210,2022-03-03,559.0,2022-09-10 02:31:57,368,1
20211,2023-01-13,243.0,2023-02-01 17:51:39,224,0
20212,2023-07-01,74.0,2023-02-03 17:17:47,222,0
20213,2023-02-20,205.0,2020-07-07 21:14:17,1162,0
20214,2023-01-22,234.0,2023-09-11 17:14:20,2,0
20215,2023-09-10,3.0,2023-05-26 06:15:05,110,0
20216,2022-07-22,418.0,2022-07-22 17:59:09,418,1
20217,2023-03-30,167.0,2022-08-31 04:18:24,378,0
20218,2023-08-06,38.0,2023-04-22 04:56:49,144,0
20219,2023-02-02,223.0,2022-05-03 16:42:13,498,0
20220,2022-11-19,298.0,2023-08-19 09:42:39,25,0
20221,2022-09-12,366.0,2022-07-22 18:37:07,418,1
20222,2022-02-06,584.0,2023-06-19 14:59:43,86,0
20223,2021-05-15,851.0,2023-04-23 21:45:02,142,0
20224,2022-10-18,330.0,2023-08-08 15:02:58,36,0
20225,2022-07-12,428.0,2022-08-24 05:31:45,385,1
20226,2023-06-05,100.0,2022-11-12 04:05:59,305,0
20227,2022-10-08,340.0,2022-04-24 02:48:13,507,1
20228,2020-04-02,1259.0,2022-08-30 06:59:03,379,1
20229,2022-10-31,317.0,2022-04-24 05:54:09,507,1
20230,2023-08-25,19.0,2023-05-20 21:02:18,115,0
20231,2023-06-17,88.0,2023-08-15 05:42:12,29,0
20232,2023-04-30,136.0,2022-05-12 21:53:51,488,0
20233,2023-06-29,76.0,2023-03-07 16:13:27,190,0
20234,2023-01-29,227.0,2022-12-29 06:52:08,258,0
20235,2023-04-23,143.0,2023-01-20 11:37:15,236,0
20236,2021-07-24,781.0,2020-08-07 14:50:38,1132,1
20237,2022-11-28,289.0,2023-05-05 05:39:45,131,0
20238,2021-04-16,880.0,2023-06-23 16:05:55,82,0
20239,2022-04-21,510.0,2023-05-31 22:50:53,104,0
20240,2023-02-13,212.0,2023-04-28 00:04:03,138,0
20241,2021-03-10,917.0,2022-09-17 13:14:27,361,1
20242,2020-11-03,1044.0,2023-03-09 17:27:43,188,0
20243,2023-08-22,22.0,2022-12-16 03:37:46,271,0
20244,2023-07-31,44.0,2022-08-15 10:45:22,394,0
20245,2022-12-09,278.0,2023-08-09 12:48:12,35,0
20246,2023-03-23,174.0,2023-03-23 22:30:36,173,0
20247,2023-05-10,126.0,2021-07-09 00:00:53,796,0
20248,2023-04-30,136.0,2023-04-30 17:39:51,136,0
20249,2023-08-26,18.0,2023-09-12 20:21:58,0,0
20250,2023-01-25,231.0,2023-06-27 00:38:19,78,0
20251,2023-06-07,98.0,2023-06-07 13:06:13,98,0
20252,2022-05-17,484.0,2022-04-23 17:48:38,508,1
20253,2023-04-16,150.0,2023-04-23 07:12:32,143,0
20254,2022-10-12,336.0,2023-07-24 14:01:30,51,0
20255,2022-06-13,457.0,2023-09-01 17:47:04,12,0
20256,2023-01-18,238.0,2022-12-14 13:14:23,273,0
20257,2022-05-19,482.0,2021-04-08 20:50:08,887,1
20258,2023-01-22,234.0,2023-06-14 08:58:44,91,0
20259,2022-08-31,378.0,2022-12-10 12:50:33,277,1
20260,2023-07-02,73.0,2023-03-23 15:27:04,174,0
20261,2023-04-08,158.0,2022-11-20 23:55:07,296,0
20262,2023-08-26,18.0,2023-08-26 17:14:22,18,0
20263,2022-11-18,299.0,2022-11-27 20:15:05,289,1
20264,2023-05-14,122.0,2023-08-21 06:31:23,23,0
20265,2023-04-29,137.0,2022-12-07 18:31:35,280,0
20266,2022-01-14,607.0,2023-07-30 09:39:11,45,0
20267,2021-10-23,690.0,2023-09-11 23:02:20,1,0
20268,2023-05-03,133.0,2023-08-05 14:00:44,39,0
20269,2023-01-02,254.0,2023-01-02 18:10:28,254,0
20270,2023-03-23,174.0,2022-12-01 10:33:06,286,0
20271,2022-03-15,547.0,2023-07-14 00:55:59,61,0
20272,2023-08-04,40.0,2022-12-02 01:46:07,285,0
20273,2023-04-24,142.0,2023-08-09 22:25:02,34,0
20274,2023-06-16,89.0,2023-06-16 19:45:36,88,0
20275,2022-12-27,260.0,2023-04-03 22:41:20,162,0
20276,2020-03-09,1283.0,2020-10-18 04:12:01,1060,1
20277,2022-12-26,261.0,2023-05-20 13:16:41,116,0
20278,2023-06-06,99.0,2023-06-24 20:46:28,80,0
20279,2022-12-08,279.0,2022-05-05 16:11:34,496,1
20280,2023-05-27,109.0,2023-05-27 00:38:20,109,0
20281,2022-09-30,348.0,2023-07-05 20:03:04,69,0
20282,2021-03-24,903.0,2021-05-04 08:51:02,862,1
20283,2023-05-29,107.0,2023-08-29 17:04:53,15,0
20284,2022-01-31,590.0,2023-06-14 23:27:30,90,0
20285,2023-07-21,54.0,2023-01-19 11:32:45,237,0
20286,2022-07-15,425.0,2022-07-15 23:11:15,424,1
20287,2023-03-02,195.0,2022-03-21 20:44:01,540,0
20288,2020-09-29,1079.0,2022-12-21 11:38:55,266,0
20289,2023-07-03,72.0,2023-07-03 01:18:54,72,0
20290,2023-07-23,52.0,2023-06-02 20:27:02,102,0
20291,2022-03-13,549.0,2023-07-19 13:22:40,56,0
20292,2020-10-28,1050.0,2022-10-13 15:22:30,335,1
20293,,9999.0,2023-05-09 09:13:36,127,0
20294,2023-05-31,105.0,2023-05-31 02:30:26,105,0
20295,2022-07-07,433.0,2021-12-30 15:19:27,622,1
20296,2023-05-20,116.0,2023-07-08 01:03:27,67,0
20297,2023-08-06,38.0,2023-09-09 14:11:15,4,0
20298,2022-02-13,577.0,2020-11-26 19:31:40,1020,1
20299,2023-08-13,31.0,2022-11-27 15:21:09,290,0
20300,2023-02-28,197.0,2023-08-04 18:11:34,40,0
20301,2023-08-01,43.0,2023-06-07 11:51:26,98,0
20302,2023-06-17,88.0,2022-11-06 09:44:32,311,0
